_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,annotation,reasons,annotation_gold,date,id,reasons_gold,timestamp,url
1231309025,5/10/2017 02:25:51,2544634207,5/10/2017 01:03:42,false,imerit_india,1.0,32274173,IND,28,Kolkata,14.140.183.2,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/32274173/u0061065133224236205020064236033083228186031081253185011173009135229133065048251189021203234212112.png""}",,,4/27/17,2754773,,18:03:48,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2754773.png
1231309026,5/9/2017 03:32:23,2543048988,5/9/2017 02:08:15,false,imerit_india,1.0,23566536,IND,28,Kolkata,118.102.244.250,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/23566536/u0200086176122191100082044210117011143177112209151089240099040013191073157236223045200246245205249.png""}",,,4/27/17,2754983,,18:03:48,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2754983.png
1231309027,5/8/2017 07:48:26,2541208108,5/8/2017 07:26:35,false,imerit_india,1.0,35622958,IND,28,Kolkata,115.248.218.229,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/35622958/u0093062240255044120148073049149007081189005148020202147255190222087162126033021240078247252077029.png""}",,,4/27/17,2758516,,18:03:48,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2758516.png
1231309028,5/9/2017 13:35:09,2543712062,5/9/2017 13:34:35,false,imerit_india,1.0,29655402,IND,28,Kolkata,14.140.183.2,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/29655402/u0028088097184033008152048013127150160039072163072105019214052229229232077181209174046192130113067.png""}",,,4/27/17,2760033,,18:03:48,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2760033.png
1231309029,5/9/2017 11:54:45,2543566817,5/9/2017 10:41:58,false,imerit_india,1.0,29562340,IND,28,Kolkata,14.140.183.2,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/29562340/u0059201026217248062128147094243083052243006205035095074109187042253224049143220178005187040244059.png""}",,,4/27/17,2760442,,18:03:48,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2760442.png
1231309030,5/10/2017 08:16:28,2544851317,5/10/2017 07:42:52,false,imerit_india,1.0,20798463,IND,28,Kolkata,115.248.218.229,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/20798463/u0104075252181214200140255074113199219129152041252140131177232085042035053063157181076113084101132.png""}",,,4/27/17,2763156,,18:03:48,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2763156.png
1231309031,5/10/2017 02:36:07,2544643443,5/10/2017 01:10:46,false,imerit_india,1.0,39551581,IND,28,Kolkata,14.140.183.2,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/39551581/u0021165039065109187098251184163162150127072163026222005208048029149191030001032026085066036159136.png""}",,,4/27/17,2764791,,18:03:48,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2764791.png
1231309032,5/10/2017 05:35:49,2544746444,5/10/2017 04:05:14,false,imerit_india,1.0,29602903,IND,28,Kolkata,115.248.218.229,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/29602903/u0100096051185255047230233045103098219071130153225221079019023204250217143138049082096079119183208.png""}",,,4/27/17,2765633,,18:03:48,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2765633.png
1231309033,5/9/2017 14:58:01,2543849322,5/9/2017 14:04:15,false,imerit_india,1.0,37360344,IND,28,Kolkata,14.140.183.2,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/37360344/u0200194209081059205132222088133221001068138085127196096023182143123219186134174166018049202074168.png""}",I am not sure about these yellow lines. Kindly share feedback on this,,4/27/17,2767072,,18:03:48,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2767072.png
1231309034,5/8/2017 16:01:19,2541716818,5/8/2017 15:17:20,false,imerit_india,1.0,37360344,IND,28,Kolkata,115.248.218.229,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/37360344/u0233096054241249216000058209005118225254129008188192023161200089114051092019191093121131198005075.png""}",,,4/27/17,2767655,,18:03:48,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2767655.png
1231309035,5/9/2017 14:06:26,2543767384,5/9/2017 12:48:55,false,imerit_india,1,29655404,IND,28,Kolkata,14.140.183.2,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/29655404/u0069240037017215081073168006254010054104219097019025244175036134105040072105152236139206181253048.png""}",,,4/27/17,2770239,,18:03:48,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2770239.png
1231309036,5/9/2017 08:04:32,2543372727,5/9/2017 06:52:06,false,imerit_india,1.0,29747407,IND,28,Kolkata,118.102.244.250,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/29747407/u0241222003255199015052174165171081068019075029254129182080144173029002035152202034036044082029250.png""}",,,4/27/17,2771754,,18:03:48,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2771754.png
1231309037,5/10/2017 10:18:41,2544976005,5/10/2017 08:55:33,false,imerit_india,1.0,35918826,IND,28,Kolkata,14.140.183.2,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/35918826/u0187007084234100170240164011070076179203013004106163094182018026092098126014101040040214009093022.png""}",,,4/27/17,2775794,,18:03:48,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2775794.png
1231309038,5/9/2017 12:12:04,2543588182,5/9/2017 11:32:46,false,imerit_india,1.0,29562263,IND,28,Kolkata,14.140.183.2,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/29562263/u0094251201151096118095247224037079150117019036210010062201116232008027179024076047054240155124101.png""}",,,4/27/17,2777928,,18:03:48,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2777928.png
1231309039,5/9/2017 02:32:16,2542818120,5/9/2017 01:20:51,false,imerit_india,1.0,34018910,IND,28,Kolkata,118.102.244.250,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/34018910/u0152120140198124096160072006043197003251181170079176064020098238201222129201060156154239236164001.png""}",,,4/27/17,2779937,,18:03:48,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2779937.png
1231309040,5/8/2017 16:13:42,2541730550,5/8/2017 15:44:26,false,imerit_india,1.0,35919056,IND,28,Kolkata,14.140.183.2,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/35919056/u0137073033206114235167132010098018238061097116217151235073071049039107058048222233184043159187151.png""}",,,4/27/17,2781482,,18:03:48,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2781482.png
1231309041,5/8/2017 07:25:12,2541183486,5/8/2017 06:12:49,false,imerit_india,1.0,35918936,IND,28,Kolkata,115.248.218.229,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/35918936/u0181120037105094043175085240231151025208065245017210029036085045236233213204010204186168011109147.png""}",,,4/27/17,2781707,,18:03:48,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2781707.png
1231309042,5/10/2017 06:58:15,2544805406,5/10/2017 05:14:19,false,imerit_india,1,38377555,IND,28,Kolkata,118.102.244.250,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/38377555/u0122085124045031153095107239039115192144213015064043147036114085077069098228148141247110116143255.png""}",,,4/27/17,2782894,,18:03:48,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2782894.png
1231309043,5/9/2017 05:21:58,2543250345,5/9/2017 03:15:33,false,imerit_india,1.0,20798463,IND,28,Kolkata,115.248.218.229,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/20798463/u0071010028075122151050058106035230004132218225220243121116223012153043161158100054032245014037237.png""}",,,4/27/17,2783353,,18:03:48,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2783353.png
1231309044,5/8/2017 08:07:18,2541224610,5/8/2017 06:45:47,false,imerit_india,1.0,20479920,IND,28,Kolkata,14.140.183.2,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/20479920/u0067224051172029190017228251129097029152109082219149003058147171080064245059094235209054097224077.png""}","On the right side of the  after the solid white  line till the  curb including  the gutter line, I painted  the area as Road Shoulder . Kindly share feedback on this.",,4/27/17,2788293,,18:03:48,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2788293.png
1231309045,5/9/2017 11:53:55,2543565919,5/9/2017 11:10:44,false,imerit_india,1.0,20780216,IND,28,Kolkata,14.140.183.2,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/20780216/u0075011254062003207215057218176245080080210134188242151043022065222164061152181093086095119137230.png""}",,,4/27/17,2793909,,18:03:48,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2793909.png
1231309046,5/9/2017 04:03:38,2543177581,5/9/2017 02:53:58,false,imerit_india,1.0,29602903,IND,28,Kolkata,118.102.244.250,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/29602903/u0195221219242244085011223142098152110017031082079230169048027125024106132034150250176177193158180.png""}",,,4/27/17,2795243,,18:03:48,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2795243.png
1231309047,5/10/2017 06:03:40,2544760035,5/10/2017 04:04:20,false,imerit_india,1.0,35918994,IND,28,Kolkata,115.248.218.229,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/35918994/u0034137001054222043242083188143168097179053116040208133207188249139224212021086172249109115164145.png""}",,,4/27/17,2797734,,18:03:48,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2797734.png
1231309049,5/8/2017 06:33:55,2541129016,5/8/2017 05:29:11,false,imerit_india,1.0,32274173,IND,28,Kolkata,14.140.183.2,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/32274173/u0100058188240105246121180196030173091124139161197255248005138030213009009112115194104241127137171.png""}",,,4/27/17,2800696,,18:03:48,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2800696.png
1231309050,5/9/2017 16:09:16,2543934870,5/9/2017 15:39:34,false,imerit_india,1.0,20780216,IND,28,Kolkata,14.140.183.2,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/20780216/u0094106241064050124174130206121025129229049082177153195195057142180207069060168204134003038036187.png""}",,,4/27/17,2804726,,18:03:48,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2804726.png
1231309051,5/8/2017 12:42:46,2541512725,5/8/2017 11:13:00,false,imerit_india,1.0,35919056,IND,28,Kolkata,14.140.183.2,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/35919056/u0102224172057099000018209250099235177194003146229132028162109038030140134065016002139206195190115.png""}",,,4/27/17,2805119,,18:03:48,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2805119.png
1231309052,5/10/2017 07:39:49,2544827806,5/10/2017 06:08:41,false,imerit_india,1.0,40349667,IND,28,Kolkata,118.102.244.250,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/40349667/u0061011211108090121172157025080060208192119218113180036217139106171165039038114017009031139045255.png""}",,,4/27/17,2806961,,18:03:48,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2806961.png
1231309053,5/9/2017 08:11:39,2543378519,5/9/2017 07:22:29,false,imerit_india,1.0,23566536,IND,28,Kolkata,118.102.244.250,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/23566536/u0134179095089006221174138152129133210195165082247171237228236137203226068242204079210102016056047.png""}",,,4/27/17,2807670,,18:03:48,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2807670.png
1231309054,5/10/2017 06:44:27,2544795471,5/10/2017 04:45:44,false,imerit_india,1.0,39551581,IND,28,Kolkata,118.102.244.250,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/39551581/u0025201119117213226033091214169172175016040025114153105218135125003151186249173133115086003060114.png""}",,,4/27/17,2809713,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2809713.png
1231309055,5/9/2017 14:14:42,2543781218,5/9/2017 13:35:14,false,imerit_india,1.0,29655402,IND,28,Kolkata,14.140.183.2,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/29655402/u0063098215244231007046204099066138234205100068113179083102176177161065053221153069173140205206191.png""}",,,4/27/17,2810509,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2810509.png
1231309056,5/9/2017 10:26:35,2543496848,5/9/2017 09:36:27,false,imerit_india,1.0,35633607,IND,28,Kolkata,14.140.183.2,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/35633607/u0254049165208033080138213211073061152074145151157005033135046047230143171031153100135047062098203.png""}",,,4/27/17,2811014,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2811014.png
1231309057,5/9/2017 04:49:06,2543235580,5/9/2017 03:27:58,false,imerit_india,1.0,40349773,IND,28,Kolkata,115.248.218.229,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/40349773/u0170076079041008028143058090086108164095217050044180224104152230103157161042234236202077047240049.png""}",,,4/27/17,2815022,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2815022.png
1231309058,5/9/2017 12:55:19,2543655073,5/9/2017 12:28:35,false,imerit_india,1.0,35623039,IND,28,Kolkata,14.140.183.2,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/35623039/u0235008120152245254222217182033180023219207092150054241199029029237026250200221013011242076230143.png""}",,,4/27/17,2815611,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2815611.png
1231309059,5/9/2017 14:22:43,2543788995,5/9/2017 12:55:45,false,imerit_india,1.0,35919056,IND,28,Kolkata,14.140.183.2,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/35919056/u0143063004218085078236218130021024189118228243101244100006088239180253069069243201195156040151075.png""}",,,4/27/17,2817128,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2817128.png
1231309060,5/9/2017 02:31:06,2542814763,5/9/2017 02:06:54,false,imerit_india,1.0,35918936,IND,28,Kolkata,115.248.218.229,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/35918936/u0083078137002227108123020175042219105007098033194156004242056095073111093122139209196221228000002.png""}",,,4/27/17,2818196,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2818196.png
1231309061,5/8/2017 15:58:37,2541713961,5/8/2017 15:21:52,false,imerit_india,1.0,20496323,IND,28,Kolkata,115.248.218.229,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/20496323/u0210126010068214042069241115090091150201229017126096003037197204013226044134241184019117229002186.png""}",Barrier as annotated as solid. Am I correct?,,4/27/17,2818368,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2818368.png
1231309062,5/9/2017 07:49:45,2543354013,5/9/2017 06:51:39,false,imerit_india,1.0,40349667,IND,28,Kolkata,118.102.244.250,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/40349667/u0239219227012233181082097153159065107242014247176121036155253137166216185174129066033183038105090.png""}",,,4/27/17,2819464,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2819464.png
1231309063,5/10/2017 12:30:11,2545164196,5/10/2017 11:24:43,false,imerit_india,1.0,35919056,IND,28,Kolkata,115.248.218.229,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/35919056/u0133198078091016090231240097046140160066188214066071005090156112205138177101058240155206195004139.png""}",,,4/27/17,2822779,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2822779.png
1231309064,5/9/2017 08:42:41,2543406444,5/9/2017 07:18:14,false,imerit_india,1.0,34018910,IND,28,Kolkata,118.102.244.250,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/34018910/u0199237106166011218066159001099181139126046090102144235163074179086064035104114155254008165230085.png""}",,,4/27/17,2825688,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2825688.png
1231309065,5/9/2017 14:59:45,2543851181,5/9/2017 14:16:27,false,imerit_india,1.0,20364444,IND,28,Kolkata,14.140.183.2,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/20364444/u0210148081200251176216048008193025233177140242088226044213134202155157123047005218006130020146242.png""}",,,4/27/17,2826192,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2826192.png
1231309066,5/9/2017 02:19:48,2542782319,5/9/2017 01:04:30,false,imerit_india,1.0,35633777,IND,28,Kolkata,115.248.218.229,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/35633777/u0085110231069246118130062106112169130051173192203055226052180177009126107008114249159065252159040.png""}",,,4/27/17,2827968,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2827968.png
1231309067,5/10/2017 09:54:00,2544942447,5/10/2017 09:53:11,false,imerit_india,1.0,35919056,IND,28,Kolkata,115.248.218.229,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/35919056/u0088090014152000050029164110054082180011053127192076191055027032083027006218188220055104195130195.png""}",,,4/27/17,2828565,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2828565.png
1231309068,5/9/2017 15:15:13,2543867142,5/9/2017 14:54:26,false,imerit_india,1.0,20328370,IND,28,Kolkata,14.140.183.2,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/20328370/u0133110063096227249080116250254018196218064046034081119106026027104175127113071221169026075103077.png""}",,,4/27/17,2830276,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2830276.png
1231309069,5/8/2017 11:12:57,2541428329,5/8/2017 10:24:31,false,imerit_india,1.0,35919056,IND,28,Kolkata,14.140.183.2,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/35919056/u0046189228173049155109204149000024245253116205212166017081146204087045076195028211020215187225070.png""}",,,4/27/17,2832916,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2832916.png
1231309070,5/8/2017 12:45:45,2541515442,5/8/2017 10:48:48,false,imerit_india,1.0,35633607,IND,28,Kolkata,115.248.218.229,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/35633607/u0135108088147252164061242128196207105056097185022079071086128193239219127107229253033190171025239.png""}",,,4/27/17,2835311,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2835311.png
1231309071,5/9/2017 14:00:26,2543757153,5/9/2017 12:53:04,false,imerit_india,1.0,20328370,IND,28,Kolkata,14.140.183.2,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/20328370/u0175219030082121218196252143045129105070164042239147047107194136160204004131124184012165116178121.png""}",,,4/27/17,2836281,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2836281.png
1231309072,5/10/2017 03:19:06,2544674063,5/10/2017 02:26:23,false,imerit_india,1.0,29866354,IND,28,Kolkata,118.102.244.250,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/29866354/u0093240020216025154056079251012155014102034025052164066248165157098143215080024231054233152139198.png""}",,,4/27/17,2837354,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2837354.png
1231309073,5/9/2017 08:37:47,2543401197,5/9/2017 07:47:34,false,imerit_india,1.0,40349773,IND,28,Kolkata,118.102.244.250,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/40349773/u0107067201246046177039143036227209231168132108246112133015067013057078160218058033116152196078161.png""}",,,4/27/17,2838533,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2838533.png
1231309074,5/10/2017 05:10:02,2544735424,5/10/2017 03:45:19,false,imerit_india,1.0,35633777,IND,28,Kolkata,118.102.244.250,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/35633777/u0005237111047081194000090118097005171087035223191253050065083233076140203108097001149112189131225.png""}",,,4/27/17,2842351,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2842351.png
1231309075,5/9/2017 05:32:31,2543255429,5/9/2017 04:02:11,false,imerit_india,1.0,35622958,IND,28,Kolkata,115.248.218.229,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/35622958/u0017207255053235060132235231058177247225076124039072054163248234178030119066089176191038201071193.png""}","The blue color board on two poles set on the right side of the road is not legible. Hence I marked it as Sign Board. Kindly share feedback on this. 
Also let me know how to annotate in this type  of situation.",,4/27/17,2842434,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2842434.png
1231309076,5/10/2017 07:50:42,2544833936,5/10/2017 06:10:34,false,imerit_india,1.0,34018910,IND,28,Kolkata,115.248.218.229,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/34018910/u0024129078141075135154082017100169126104006108222132071226109144201222217000228188083015175001195.png""}",,,4/27/17,2842445,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2842445.png
1231309077,5/8/2017 02:54:48,2540894161,5/8/2017 02:54:19,false,imerit_india,1.0,35918994,IND,28,Kolkata,14.140.183.2,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/35918994/u0103102185103100079106099050221136096007090129040119197143192068010134042253190063065097077197210.png""}",,,4/27/17,2843046,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2843046.png
1231309078,5/9/2017 11:44:52,2543557535,5/9/2017 10:49:23,false,imerit_india,1.0,20496323,IND,28,Kolkata,14.140.183.2,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/20496323/u0085206009037064226039255141178195246082047023009121238203191209094173016215135146109040097191230.png""}",,,4/27/17,2845585,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2845585.png
1231309079,5/8/2017 08:13:05,2541229730,5/8/2017 07:37:34,false,imerit_india,1.0,29866354,IND,28,Kolkata,115.248.218.229,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/29866354/u0166183072153225234051071005228191140016212087001034020226098073179090221035041036011119080085214.png""}",,,4/27/17,2845646,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2845646.png
1231309080,5/8/2017 15:00:10,2541649055,5/8/2017 14:01:08,false,imerit_india,1.0,35623039,IND,28,Kolkata,14.140.183.2,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/35623039/u0157185135000244108012157250178032085024179182143141036076166234107211210101254127237153089243062.png""}",,,4/27/17,2849942,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2849942.png
1231309081,5/9/2017 06:35:05,2543295019,5/9/2017 05:34:20,false,imerit_india,1.0,35622958,IND,28,Kolkata,115.248.218.229,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/35622958/u0240217243175031148252107206205220127009068067160218018213133009153031069094158237148253108044152.png""}",,,4/27/17,2852160,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2852160.png
1231309082,5/10/2017 10:33:37,2544998190,5/10/2017 10:33:20,false,imerit_india,1.0,29655402,IND,28,Kolkata,14.140.183.2,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/29655402/u0244060012110113145094210225032235230108247098198076185105201065135051117152205220060149141209212.png""}",,,4/27/17,2855810,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2855810.png
1231309083,5/9/2017 02:09:37,2542754898,5/9/2017 01:10:30,false,imerit_india,1.0,35918994,IND,28,Kolkata,118.102.244.250,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/35918994/u0021235106230200189023228060224193050104239059056082225218045202079016241037209111195202131024148.png""}",,,4/27/17,2857426,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2857426.png
1231309084,5/10/2017 09:47:18,2544934711,5/10/2017 08:52:59,false,imerit_india,1.0,20496323,IND,28,Kolkata,14.140.183.2,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/20496323/u0249132018097097010240195059100014019105137021060065130225053171059106207120124079184184127217038.png""}",,,4/27/17,2857691,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2857691.png
1231309085,5/8/2017 12:06:06,2541478644,5/8/2017 11:03:50,false,imerit_india,1.0,35633731,IND,28,Kolkata,115.248.218.229,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/35633731/u0132067071225185091148061105093000209005250138217231183122083063049074033169184169187247042099064.png""}",,,4/27/17,2857928,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2857928.png
1231309086,5/10/2017 07:39:11,2544827513,5/10/2017 06:10:46,false,imerit_india,1.0,29446923,IND,28,Kolkata,115.248.218.229,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/29446923/u0108220195214058160096033003063160164030118224199187165219050180146161169056209133221124091003208.png""}",,,4/27/17,2858531,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2858531.png
1231309087,5/9/2017 16:06:28,2543931607,5/9/2017 15:34:41,false,imerit_india,1.0,35918826,IND,28,Kolkata,14.140.183.2,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/35918826/u0069046113127095185196057019021065167034243233067196032165213064207095152158163099092016103063024.png""}",,,4/27/17,2865232,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2865232.png
1231309088,5/8/2017 07:21:15,2541179333,5/8/2017 06:10:56,false,imerit_india,1.0,40349627,IND,28,Kolkata,115.248.218.229,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/40349627/u0010081022012054241026252055182078045155166121040224139218074207194086065232072210125122087132231.png""}",,,4/27/17,2867021,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2867021.png
1231309089,5/8/2017 05:18:33,2541045635,5/8/2017 03:22:14,false,imerit_india,1.0,35622958,IND,28,Kolkata,115.248.218.229,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/35622958/u0095041073232248187238029206158255201073244133003126004003129242121030151248196169134172119189164.png""}",,,4/27/17,2867109,,18:03:49,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2867109.png
1231309090,5/8/2017 07:40:29,2541200078,5/8/2017 06:55:21,false,imerit_india,1.0,35633777,IND,28,Kolkata,115.248.218.229,"{""url"":""https://s3.amazonaws.com/pichost/construe/1012011/35633777/u0020168142241210045073252040058107124059216030074040124218001050183011188108208056036243225085216.png""}",,,4/27/17,2869875,,18:03:50,https://s3-us-west-2.amazonaws.com/labeled-data/TRI_ANN/batch_000001/2869875.png
